disease,medcodeid,read,list_disease_real,descr
Secondary_Malignancy_Lymph_Nodes,11904311000006110,1826.25,All cancers,secondary and unspec malignant neoplasm mastoid lymph nodes
Secondary_Malignancy_Lymph_Nodes,406333010,1826.25,Other cancer,Secondary and unspecified malignant neoplasm of lymph nodes
Secondary_Malignancy_Lymph_Nodes,406333010,1826.25,All cancers,Secondary and unspecified malignant neoplasm of lymph nodes
Secondary_Malignancy_Lymph_Nodes,732441000006113,1826.25,Other cancer,Lymph node metastases
Secondary_Malignancy_Lymph_Nodes,732441000006113,1826.25,All cancers,Lymph node metastases
Secondary_Malignancy_Lymph_Nodes,157761000006113,1826.25,Other cancer,Secondary and unspec malig neop lymph nodes head/face/neck
Secondary_Malignancy_Lymph_Nodes,157761000006113,1826.25,All cancers,Secondary and unspec malig neop lymph nodes head/face/neck
Secondary_Malignancy_Lymph_Nodes,157821000006114,1826.25,Other cancer,Secondary and unspec malig neop of superficial parotid LN
Secondary_Malignancy_Lymph_Nodes,157821000006114,1826.25,All cancers,Secondary and unspec malig neop of superficial parotid LN
Secondary_Malignancy_Lymph_Nodes,157961000006111,1826.25,Other cancer,Secondary and unspec malignant neoplasm mastoid lymph nodes
Secondary_Malignancy_Lymph_Nodes,157961000006111,1826.25,All cancers,Secondary and unspec malignant neoplasm mastoid lymph nodes
Secondary_Malignancy_Lymph_Nodes,157921000006117,1826.25,Other cancer,Secondary and unspec malig neop superficial cervical LN
Secondary_Malignancy_Lymph_Nodes,157921000006117,1826.25,All cancers,Secondary and unspec malig neop superficial cervical LN
Secondary_Malignancy_Lymph_Nodes,157971000006116,1826.25,Other cancer,Secondary and unspec malignant neoplasm occipital lymph node
Secondary_Malignancy_Lymph_Nodes,157971000006116,1826.25,All cancers,Secondary and unspec malignant neoplasm occipital lymph node
Secondary_Malignancy_Lymph_Nodes,157591000006113,1826.25,Other cancer,Secondary and unspec malig neop deep parotid lymph nodes
Secondary_Malignancy_Lymph_Nodes,157591000006113,1826.25,All cancers,Secondary and unspec malig neop deep parotid lymph nodes
Secondary_Malignancy_Lymph_Nodes,157891000006111,1826.25,Other cancer,Secondary and unspec malig neop submandibular lymph nodes
Secondary_Malignancy_Lymph_Nodes,157891000006111,1826.25,All cancers,Secondary and unspec malig neop submandibular lymph nodes
Secondary_Malignancy_Lymph_Nodes,157801000006116,1826.25,Other cancer,Secondary and unspec malig neop of facial lymph nodes
Secondary_Malignancy_Lymph_Nodes,157801000006116,1826.25,All cancers,Secondary and unspec malig neop of facial lymph nodes
Secondary_Malignancy_Lymph_Nodes,157901000006110,1826.25,Other cancer,Secondary and unspec malig neop submental lymph nodes
Secondary_Malignancy_Lymph_Nodes,157901000006110,1826.25,All cancers,Secondary and unspec malig neop submental lymph nodes
Secondary_Malignancy_Lymph_Nodes,157491000006114,1826.25,Other cancer,Secondary and unspec malig neop anterior cervical LN
Secondary_Malignancy_Lymph_Nodes,157491000006114,1826.25,All cancers,Secondary and unspec malig neop anterior cervical LN
Secondary_Malignancy_Lymph_Nodes,157571000006112,1826.25,Other cancer,Secondary and unspec malig neop deep cervical LN
Secondary_Malignancy_Lymph_Nodes,157571000006112,1826.25,All cancers,Secondary and unspec malig neop deep cervical LN
Secondary_Malignancy_Lymph_Nodes,152611000006116,1826.25,Other cancer,Secondary unspec malig neop lymph nodes head/face/neck NOS
Secondary_Malignancy_Lymph_Nodes,152611000006116,1826.25,All cancers,Secondary unspec malig neop lymph nodes head/face/neck NOS
Secondary_Malignancy_Lymph_Nodes,157751000006111,1826.25,Other cancer,Secondary and unspec malig neop intrathoracic lymph nodes
Secondary_Malignancy_Lymph_Nodes,157751000006111,1826.25,All cancers,Secondary and unspec malig neop intrathoracic lymph nodes
Secondary_Malignancy_Lymph_Nodes,157691000006112,1826.25,Other cancer,Secondary and unspec malig neop internal mammary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157691000006112,1826.25,All cancers,Secondary and unspec malig neop internal mammary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157671000006111,1826.25,Other cancer,Secondary and unspec malig neop intercostal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157671000006111,1826.25,All cancers,Secondary and unspec malig neop intercostal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157601000006117,1826.25,Other cancer,Secondary and unspec malig neop diaphragmatic lymph nodes
Secondary_Malignancy_Lymph_Nodes,157601000006117,1826.25,All cancers,Secondary and unspec malig neop diaphragmatic lymph nodes
Secondary_Malignancy_Lymph_Nodes,157481000006111,1826.25,Other cancer,Secondary and unspec malig neop ant mediastinal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157481000006111,1826.25,All cancers,Secondary and unspec malig neop ant mediastinal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157861000006115,1826.25,Other cancer,Secondary and unspec malig neop post mediastinal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157861000006115,1826.25,All cancers,Secondary and unspec malig neop post mediastinal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157831000006112,1826.25,Other cancer,Secondary and unspec malig neop paratracheal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157831000006112,1826.25,All cancers,Secondary and unspec malig neop paratracheal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157911000006113,1826.25,Other cancer,Secondary and unspec malig neop superfic tracheobronchial LN
Secondary_Malignancy_Lymph_Nodes,157911000006113,1826.25,All cancers,Secondary and unspec malig neop superfic tracheobronchial LN
Secondary_Malignancy_Lymph_Nodes,157641000006115,1826.25,Other cancer,Secondary and unspec malig neop inferior tracheobronchial LN
Secondary_Malignancy_Lymph_Nodes,157641000006115,1826.25,All cancers,Secondary and unspec malig neop inferior tracheobronchial LN
Secondary_Malignancy_Lymph_Nodes,157531000006114,1826.25,Other cancer,Secondary and unspec malig neop bronchopulmonary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157531000006114,1826.25,All cancers,Secondary and unspec malig neop bronchopulmonary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157871000006110,1826.25,Other cancer,Secondary and unspec malig neop pulmonary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157871000006110,1826.25,All cancers,Secondary and unspec malig neop pulmonary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157741000006114,1826.25,Other cancer,Secondary and unspec malig neop intrathoracic LN NOS
Secondary_Malignancy_Lymph_Nodes,157741000006114,1826.25,All cancers,Secondary and unspec malig neop intrathoracic LN NOS
Secondary_Malignancy_Lymph_Nodes,157711000006110,1826.25,Other cancer,Secondary and unspec malig neop intra-abdominal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157711000006110,1826.25,All cancers,Secondary and unspec malig neop intra-abdominal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157551000006119,1826.25,Other cancer,Secondary and unspec malig neop coeliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157551000006119,1826.25,All cancers,Secondary and unspec malig neop coeliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157941000006112,1826.25,Other cancer,Secondary and unspec malig neop superficial mesenteric LN
Secondary_Malignancy_Lymph_Nodes,157941000006112,1826.25,All cancers,Secondary and unspec malig neop superficial mesenteric LN
Secondary_Malignancy_Lymph_Nodes,157631000006113,1826.25,Other cancer,Secondary and unspec malig neop inferior mesenteric LN
Secondary_Malignancy_Lymph_Nodes,157631000006113,1826.25,All cancers,Secondary and unspec malig neop inferior mesenteric LN
Secondary_Malignancy_Lymph_Nodes,157561000006117,1826.25,Other cancer,Secondary and unspec malig neop common iliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157561000006117,1826.25,All cancers,Secondary and unspec malig neop common iliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157611000006119,1826.25,Other cancer,Secondary and unspec malig neop external iliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157611000006119,1826.25,All cancers,Secondary and unspec malig neop external iliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157701000006112,1826.25,Other cancer,Secondary and unspec malig neop intra-abdominal LN NOS
Secondary_Malignancy_Lymph_Nodes,157701000006112,1826.25,All cancers,Secondary and unspec malig neop intra-abdominal LN NOS
Secondary_Malignancy_Lymph_Nodes,157501000006118,1826.25,Other cancer,Secondary and unspec malig neop axilla and upper limb LN
Secondary_Malignancy_Lymph_Nodes,157501000006118,1826.25,All cancers,Secondary and unspec malig neop axilla and upper limb LN
Secondary_Malignancy_Lymph_Nodes,157521000006111,1826.25,Other cancer,Secondary and unspec malig neop axillary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157521000006111,1826.25,All cancers,Secondary and unspec malig neop axillary lymph nodes
Secondary_Malignancy_Lymph_Nodes,157951000006114,1826.25,Other cancer,Secondary and unspec malig neop supratrochlear lymph nodes
Secondary_Malignancy_Lymph_Nodes,157951000006114,1826.25,All cancers,Secondary and unspec malig neop supratrochlear lymph nodes
Secondary_Malignancy_Lymph_Nodes,157651000006118,1826.25,Other cancer,Secondary and unspec malig neop infraclavicular lymph nodes
Secondary_Malignancy_Lymph_Nodes,157651000006118,1826.25,All cancers,Secondary and unspec malig neop infraclavicular lymph nodes
Secondary_Malignancy_Lymph_Nodes,157841000006119,1826.25,Other cancer,Secondary and unspec malig neop pectoral lymph nodes
Secondary_Malignancy_Lymph_Nodes,157841000006119,1826.25,All cancers,Secondary and unspec malig neop pectoral lymph nodes
Secondary_Malignancy_Lymph_Nodes,157511000006115,1826.25,Other cancer,Secondary and unspec malig neop axilla and upper limb LN NOS
Secondary_Malignancy_Lymph_Nodes,157511000006115,1826.25,All cancers,Secondary and unspec malig neop axilla and upper limb LN NOS
Secondary_Malignancy_Lymph_Nodes,157661000006116,1826.25,Other cancer,Secondary and unspec malig neop inguinal and lower limb LN
Secondary_Malignancy_Lymph_Nodes,157661000006116,1826.25,All cancers,Secondary and unspec malig neop inguinal and lower limb LN
Secondary_Malignancy_Lymph_Nodes,157931000006119,1826.25,Other cancer,Secondary and unspec malig neop superficial inguinal LN
Secondary_Malignancy_Lymph_Nodes,157931000006119,1826.25,All cancers,Secondary and unspec malig neop superficial inguinal LN
Secondary_Malignancy_Lymph_Nodes,157581000006110,1826.25,Other cancer,Secondary and unspec malig neop deep inguinal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157581000006110,1826.25,All cancers,Secondary and unspec malig neop deep inguinal lymph nodes
Secondary_Malignancy_Lymph_Nodes,157811000006118,1826.25,Other cancer,Secondary and unspec malig neop of inguinal and leg LN NOS
Secondary_Malignancy_Lymph_Nodes,157811000006118,1826.25,All cancers,Secondary and unspec malig neop of inguinal and leg LN NOS
Secondary_Malignancy_Lymph_Nodes,157731000006116,1826.25,Other cancer,Secondary and unspec malig neop intrapelvic lymph nodes
Secondary_Malignancy_Lymph_Nodes,157731000006116,1826.25,All cancers,Secondary and unspec malig neop intrapelvic lymph nodes
Secondary_Malignancy_Lymph_Nodes,157681000006114,1826.25,Other cancer,Secondary and unspec malig neop internal iliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157681000006114,1826.25,All cancers,Secondary and unspec malig neop internal iliac lymph nodes
Secondary_Malignancy_Lymph_Nodes,157541000006116,1826.25,Other cancer,Secondary and unspec malig neop circumflex iliac LN
Secondary_Malignancy_Lymph_Nodes,157541000006116,1826.25,All cancers,Secondary and unspec malig neop circumflex iliac LN
Secondary_Malignancy_Lymph_Nodes,157881000006113,1826.25,Other cancer,Secondary and unspec malig neop sacral lymph nodes
Secondary_Malignancy_Lymph_Nodes,157881000006113,1826.25,All cancers,Secondary and unspec malig neop sacral lymph nodes
Secondary_Malignancy_Lymph_Nodes,157721000006119,1826.25,Other cancer,Secondary and unspec malig neop intrapelvic LN NOS
Secondary_Malignancy_Lymph_Nodes,157721000006119,1826.25,All cancers,Secondary and unspec malig neop intrapelvic LN NOS
Secondary_Malignancy_Lymph_Nodes,157771000006118,1826.25,Other cancer,Secondary and unspec malig neop lymph nodes multiple sites
Secondary_Malignancy_Lymph_Nodes,157771000006118,1826.25,All cancers,Secondary and unspec malig neop lymph nodes multiple sites
Secondary_Malignancy_Lymph_Nodes,157781000006115,1826.25,Other cancer,Secondary and unspec malig neop lymph nodes NOS
Secondary_Malignancy_Lymph_Nodes,157781000006115,1826.25,All cancers,Secondary and unspec malig neop lymph nodes NOS
Secondary_Malignancy_Lymph_Nodes,359291000006111,1826.25,Other cancer,[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions
Secondary_Malignancy_Lymph_Nodes,359291000006111,1826.25,All cancers,[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions
Secondary_Malignancy_Peritoneum,151131000006112,1826.25,Other cancer,Secondary malig neop of retroperitoneum and peritoneum
Secondary_Malignancy_Peritoneum,151131000006112,1826.25,All cancers,Secondary malig neop of retroperitoneum and peritoneum
Secondary_Malignancy_Peritoneum,1215809015,1826.25,Other cancer,Secondary malignant neoplasm of retroperitoneum
Secondary_Malignancy_Peritoneum,1215809015,1826.25,All cancers,Secondary malignant neoplasm of retroperitoneum
Secondary_Malignancy_Peritoneum,1235875018,1826.25,Other cancer,Secondary malignant neoplasm of peritoneum
Secondary_Malignancy_Peritoneum,1235875018,1826.25,All cancers,Secondary malignant neoplasm of peritoneum
Secondary_Malignancy_Peritoneum,353772013,1826.25,Other cancer,Malignant ascites
Secondary_Malignancy_Peritoneum,353772013,1826.25,All cancers,Malignant ascites
Secondary_Malignancy_Peritoneum,151141000006119,1826.25,Other cancer,Secondary malig neop of retroperitoneum or peritoneum NOS
Secondary_Malignancy_Peritoneum,151141000006119,1826.25,All cancers,Secondary malig neop of retroperitoneum or peritoneum NOS
Secondary_Malignancy_Pleura,156585018,1826.25,Other cancer,Secondary malignant neoplasm of pleura
Secondary_Malignancy_Pleura,156585018,1826.25,All cancers,Secondary malignant neoplasm of pleura
Secondary_Malignancy_other,881301000006117,1826.25,Other cancer,Metastatic Carcinoma
Secondary_Malignancy_other,881301000006117,1826.25,All cancers,Metastatic Carcinoma
Secondary_Malignancy_other,12718191000006116,1826.25,Other cancer,"[m]carcinoma, metastatic, nos"
Secondary_Malignancy_other,12718191000006116,1826.25,All cancers,"[m]carcinoma, metastatic, nos"
Secondary_Malignancy_other,2611781000006115,1826.25,Other cancer,carcinomatosis
Secondary_Malignancy_other,2611781000006115,1826.25,All cancers,carcinomatosis
Secondary_Malignancy_other,12728601000006112,1826.25,Other cancer,disseminated malignancy nos
Secondary_Malignancy_other,12728601000006112,1826.25,All cancers,disseminated malignancy nos
Secondary_Malignancy_other,4751341000006117,1826.25,Other cancer,secondary malignant neoplasm of epididymis and vas deferens
Secondary_Malignancy_other,4751341000006117,1826.25,All cancers,secondary malignant neoplasm of epididymis and vas deferens
Secondary_Malignancy_other,11903941000006110,1826.25,Other cancer,secondary malignant neoplasm of other digestive organ
Secondary_Malignancy_other,11903941000006110,1826.25,All cancers,secondary malignant neoplasm of other digestive organ
Secondary_Malignancy_other,12723261000006118,1826.25,Other cancer,secondary malignant neoplasm of other digestive organ
Secondary_Malignancy_other,12723261000006118,1826.25,All cancers,secondary malignant neoplasm of other digestive organ
Secondary_Malignancy_other,11903951000006112,1826.25,Other cancer,secondary malignant neoplasm of other respiratory organs
Secondary_Malignancy_other,11903951000006112,1826.25,All cancers,secondary malignant neoplasm of other respiratory organs
Secondary_Malignancy_other,12726621000006116,1826.25,Other cancer,secondary malignant neoplasm of other specified site nos
Secondary_Malignancy_other,12726621000006116,1826.25,All cancers,secondary malignant neoplasm of other specified site nos
Secondary_Malignancy_other,459732012,1826.25,Other cancer,Pain from metastases
Secondary_Malignancy_other,459732012,1826.25,All cancers,Pain from metastases
Secondary_Malignancy_other,261676014,1826.25,Other cancer,X-ray metastasis control
Secondary_Malignancy_other,261676014,1826.25,All cancers,X-ray metastasis control
Secondary_Malignancy_other,151111000006118,1826.25,Other cancer,Secondary malig neop of respiratory and digestive systems
Secondary_Malignancy_other,151111000006118,1826.25,All cancers,Secondary malig neop of respiratory and digestive systems
Secondary_Malignancy_other,704711000006119,1826.25,Other cancer,Metastases of respiratory and/or digestive systems
Secondary_Malignancy_other,704711000006119,1826.25,All cancers,Metastases of respiratory and/or digestive systems
Secondary_Malignancy_other,380193010,1826.25,Other cancer,Secondary carcinoma of respiratory and/or digestive systems
Secondary_Malignancy_other,380193010,1826.25,All cancers,Secondary carcinoma of respiratory and/or digestive systems
Secondary_Malignancy_other,156375015,1826.25,Other cancer,Secondary malignant neoplasm of mediastinum
Secondary_Malignancy_other,156375015,1826.25,All cancers,Secondary malignant neoplasm of mediastinum
Secondary_Malignancy_other,289515018,1826.25,Other cancer,Secondary malignant neoplasm of other respiratory organs
Secondary_Malignancy_other,289515018,1826.25,All cancers,Secondary malignant neoplasm of other respiratory organs
Secondary_Malignancy_other,289530010,1826.25,Other cancer,Secondary malignant neoplasm of other digestive organ
Secondary_Malignancy_other,289530010,1826.25,All cancers,Secondary malignant neoplasm of other digestive organ
Secondary_Malignancy_other,151121000006114,1826.25,Other cancer,Secondary malig neop of respiratory or digestive system NOS
Secondary_Malignancy_other,151121000006114,1826.25,All cancers,Secondary malig neop of respiratory or digestive system NOS
Secondary_Malignancy_other,151421000006117,1826.25,Other cancer,Secondary malignant neoplasm of other specified sites
Secondary_Malignancy_other,151421000006117,1826.25,All cancers,Secondary malignant neoplasm of other specified sites
Secondary_Malignancy_other,380206018,1826.25,Other cancer,Secondary carcinoma of other specified sites
Secondary_Malignancy_other,380206018,1826.25,All cancers,Secondary carcinoma of other specified sites
Secondary_Malignancy_other,156237018,1826.25,Other cancer,Secondary malignant neoplasm of kidney
Secondary_Malignancy_other,156237018,1826.25,All cancers,Secondary malignant neoplasm of kidney
Secondary_Malignancy_other,289535017,1826.25,Other cancer,Secondary malignant neoplasm of other urinary organs
Secondary_Malignancy_other,289535017,1826.25,All cancers,Secondary malignant neoplasm of other urinary organs
Secondary_Malignancy_other,156973018,1826.25,Other cancer,Secondary malignant neoplasm of ureter
Secondary_Malignancy_other,156973018,1826.25,All cancers,Secondary malignant neoplasm of ureter
Secondary_Malignancy_other,155773015,1826.25,Other cancer,Secondary malignant neoplasm of bladder
Secondary_Malignancy_other,155773015,1826.25,All cancers,Secondary malignant neoplasm of bladder
Secondary_Malignancy_other,156977017,1826.25,Other cancer,Secondary malignant neoplasm of urethra
Secondary_Malignancy_other,156977017,1826.25,All cancers,Secondary malignant neoplasm of urethra
Secondary_Malignancy_other,289536016,1826.25,Other cancer,Secondary malignant neoplasm of other urinary organ NOS
Secondary_Malignancy_other,289536016,1826.25,All cancers,Secondary malignant neoplasm of other urinary organ NOS
Secondary_Malignancy_other,156777013,1826.25,Other cancer,Secondary malignant neoplasm of skin
Secondary_Malignancy_other,156777013,1826.25,All cancers,Secondary malignant neoplasm of skin
Secondary_Malignancy_other,289538015,1826.25,Other cancer,Secondary malignant neoplasm of skin of head
Secondary_Malignancy_other,289538015,1826.25,All cancers,Secondary malignant neoplasm of skin of head
Secondary_Malignancy_other,156719018,1826.25,Other cancer,Secondary malignant neoplasm of skin of face
Secondary_Malignancy_other,156719018,1826.25,All cancers,Secondary malignant neoplasm of skin of face
Secondary_Malignancy_other,156747019,1826.25,Other cancer,Secondary malignant neoplasm of skin of neck
Secondary_Malignancy_other,156747019,1826.25,All cancers,Secondary malignant neoplasm of skin of neck
Secondary_Malignancy_other,156765015,1826.25,Other cancer,Secondary malignant neoplasm of skin of trunk
Secondary_Malignancy_other,156765015,1826.25,All cancers,Secondary malignant neoplasm of skin of trunk
Secondary_Malignancy_other,289542017,1826.25,Other cancer,Secondary malignant neoplasm of skin of shoulder and arm
Secondary_Malignancy_other,289542017,1826.25,All cancers,Secondary malignant neoplasm of skin of shoulder and arm
Secondary_Malignancy_other,289543010,1826.25,Other cancer,Secondary malignant neoplasm of skin of hip and leg
Secondary_Malignancy_other,289543010,1826.25,All cancers,Secondary malignant neoplasm of skin of hip and leg
Secondary_Malignancy_other,156699010,1826.25,Other cancer,Secondary malignant neoplasm of skin of breast
Secondary_Malignancy_other,156699010,1826.25,All cancers,Secondary malignant neoplasm of skin of breast
Secondary_Malignancy_other,289545015,1826.25,Other cancer,Secondary malignant neoplasm of skin NOS
Secondary_Malignancy_other,289545015,1826.25,All cancers,Secondary malignant neoplasm of skin NOS
Secondary_Malignancy_other,289550014,1826.25,Other cancer,Secondary malignant neoplasm of other part of nervous system
Secondary_Malignancy_other,289550014,1826.25,All cancers,Secondary malignant neoplasm of other part of nervous system
Secondary_Malignancy_other,156493015,1826.25,Other cancer,Secondary malignant neoplasm of ovary
Secondary_Malignancy_other,156493015,1826.25,All cancers,Secondary malignant neoplasm of ovary
Secondary_Malignancy_other,406266011,1826.25,Other cancer,Secondary malignant neoplasm of other specified sites
Secondary_Malignancy_other,406266011,1826.25,All cancers,Secondary malignant neoplasm of other specified sites
Secondary_Malignancy_other,511250010,1826.25,Other cancer,Secondary malignant neoplasm of breast
Secondary_Malignancy_other,511250010,1826.25,All cancers,Secondary malignant neoplasm of breast
Secondary_Malignancy_other,156989015,1826.25,Other cancer,Secondary malignant neoplasm of uterus
Secondary_Malignancy_other,156989015,1826.25,All cancers,Secondary malignant neoplasm of uterus
Secondary_Malignancy_other,289553011,1826.25,Other cancer,Secondary malignant neoplasm of cervix uteri
Secondary_Malignancy_other,289553011,1826.25,All cancers,Secondary malignant neoplasm of cervix uteri
Secondary_Malignancy_other,289554017,1826.25,Other cancer,Secondary cancer of the cervix
Secondary_Malignancy_other,289554017,1826.25,All cancers,Secondary cancer of the cervix
Secondary_Malignancy_other,156997010,1826.25,Other cancer,Secondary malignant neoplasm of vagina
Secondary_Malignancy_other,156997010,1826.25,All cancers,Secondary malignant neoplasm of vagina
Secondary_Malignancy_other,157025019,1826.25,Other cancer,Secondary malignant neoplasm of vulva
Secondary_Malignancy_other,157025019,1826.25,All cancers,Secondary malignant neoplasm of vulva
Secondary_Malignancy_other,511385013,1826.25,Other cancer,Secondary cancer of the vulva
Secondary_Malignancy_other,511385013,1826.25,All cancers,Secondary cancer of the vulva
Secondary_Malignancy_other,156607018,1826.25,Other cancer,Secondary malignant neoplasm of prostate
Secondary_Malignancy_other,156607018,1826.25,All cancers,Secondary malignant neoplasm of prostate
Secondary_Malignancy_other,156883018,1826.25,Other cancer,Secondary malignant neoplasm of testis
Secondary_Malignancy_other,156883018,1826.25,All cancers,Secondary malignant neoplasm of testis
Secondary_Malignancy_other,156557015,1826.25,Other cancer,Secondary malignant neoplasm of penis
Secondary_Malignancy_other,156557015,1826.25,All cancers,Secondary malignant neoplasm of penis
Secondary_Malignancy_other,289557012,1826.25,Other cancer,Secondary malignant neoplasm of epididymis and vas deferens
Secondary_Malignancy_other,289557012,1826.25,All cancers,Secondary malignant neoplasm of epididymis and vas deferens
Secondary_Malignancy_other,156919012,1826.25,Other cancer,Secondary malignant neoplasm of tongue
Secondary_Malignancy_other,156919012,1826.25,All cancers,Secondary malignant neoplasm of tongue
Secondary_Malignancy_other,151401000006110,1826.25,Other cancer,Secondary malignant neoplasm of other specified site NOS
Secondary_Malignancy_other,151401000006110,1826.25,All cancers,Secondary malignant neoplasm of other specified site NOS
Secondary_Malignancy_other,289559010,1826.25,Other cancer,Secondary malignant neoplasm of other specified site NOS
Secondary_Malignancy_other,289559010,1826.25,All cancers,Secondary malignant neoplasm of other specified site NOS
Secondary_Malignancy_other,403704016,1826.25,Other cancer,Disseminated malignancy NOS
Secondary_Malignancy_other,403704016,1826.25,All cancers,Disseminated malignancy NOS
Secondary_Malignancy_other,450901012,1826.25,Other cancer,Carcinomatosis
Secondary_Malignancy_other,450901012,1826.25,All cancers,Carcinomatosis
Secondary_Malignancy_other,409845013,1826.25,Other cancer,Secondary malignant neoplasm of unknown site
Secondary_Malignancy_other,409845013,1826.25,All cancers,Secondary malignant neoplasm of unknown site
Secondary_Malignancy_other,313711000006115,1826.25,Other cancer,"[M]Neoplasm, metastatic"
Secondary_Malignancy_other,313711000006115,1826.25,All cancers,"[M]Neoplasm, metastatic"
Secondary_Malignancy_other,316301000006114,1826.25,Other cancer,[M]Secondary neoplasm
Secondary_Malignancy_other,316301000006114,1826.25,All cancers,[M]Secondary neoplasm
Secondary_Malignancy_other,291327015,1826.25,Other cancer,"[M]Carcinoma, metastatic, NOS"
Secondary_Malignancy_other,291327015,1826.25,All cancers,"[M]Carcinoma, metastatic, NOS"
Secondary_Malignancy_other,316291000006113,1826.25,Other cancer,[M]Secondary carcinoma
Secondary_Malignancy_other,316291000006113,1826.25,All cancers,[M]Secondary carcinoma
Secondary_Malignancy_other,291348018,1826.25,Other cancer,"[M]Squamous cell carcinoma, metastatic NOS"
Secondary_Malignancy_other,291348018,1826.25,All cancers,"[M]Squamous cell carcinoma, metastatic NOS"
Secondary_Malignancy_other,291374012,1826.25,Other cancer,"[M]Adenocarcinoma, metastatic, NOS"
Secondary_Malignancy_other,291374012,1826.25,All cancers,"[M]Adenocarcinoma, metastatic, NOS"
Secondary_Malignancy_other,312621000006112,1826.25,Other cancer,[M]Metastatic signet ring cell carcinoma
Secondary_Malignancy_other,312621000006112,1826.25,All cancers,[M]Metastatic signet ring cell carcinoma
Secondary_Malignancy_other,314021000006111,1826.25,Other cancer,"[M]No microscopic confirmation tumour, clinically metastatic"
Secondary_Malignancy_other,314021000006111,1826.25,All cancers,"[M]No microscopic confirmation tumour, clinically metastatic"
Secondary_Malignancy_other,425771000006113,1826.25,Other cancer,[X]Secondary malignant neoplasm/oth+unspc respiratory organs
Secondary_Malignancy_other,425771000006113,1826.25,All cancers,[X]Secondary malignant neoplasm/oth+unspc respiratory organs
Secondary_Malignancy_other,425781000006111,1826.25,Other cancer,[X]Secondary malignant neoplasm/oth+unspcfd digestive organs
Secondary_Malignancy_other,425781000006111,1826.25,All cancers,[X]Secondary malignant neoplasm/oth+unspcfd digestive organs
Secondary_Malignancy_other,359271000006110,1826.25,Other cancer,[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs
Secondary_Malignancy_other,359271000006110,1826.25,All cancers,[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs
Secondary_Malignancy_other,292165015,1826.25,Other cancer,[X]Secondary malignant neoplasm of other specified sites
Secondary_Malignancy_other,292165015,1826.25,All cancers,[X]Secondary malignant neoplasm of other specified sites
Stable_Angina,855991000006115,9999999,Coronary heart disease,Angina control - stable
Stable_Angina,856011000006116,9999999,Coronary heart disease,Angina control - unsatisfactory
Stable_Angina,482961000006115,9999999,Coronary heart disease,Anginal Control: No attacks
Stable_Angina,960181000006111,9999999,Coronary heart disease,Anginal pain
Stable_Angina,865281000006115,9999999,Coronary heart disease,Angioplasty of coronary artery
Stable_Angina,933021000006113,9999999,Coronary heart disease,Angioplasty of coronary artery
Stable_Angina,865321000006114,9999999,Coronary heart disease,Aorto-coronary by-pass anastam
Stable_Angina,865261000006113,9999999,Coronary heart disease,Coronary A by-pass anastam NOS
Stable_Angina,865201000006112,9999999,Coronary heart disease,Coronary A revasc. by-pass
Stable_Angina,865291000006117,9999999,Coronary heart disease,Coronary Angioplasty
Stable_Angina,5040181000006110,9999999,Coronary heart disease,Coronary artery bypass grafts x 3
Stable_Angina,5040211000006114,9999999,Coronary heart disease,Coronary artery bypass grafts x 4
Stable_Angina,865181000006111,9999999,Coronary heart disease,Coronary artery venous graft
Stable_Angina,865221000006119,9999999,Coronary heart disease,Int.mammary coronary A by-pass
Stable_Angina,4667261000006119,9999999,Coronary heart disease,Percutaneous angioplasty of subclavian artery
Stable_Angina,905381000006117,9999999,Coronary heart disease,[RFC] Angina
Stable_Angina,11923031000006112,9999999,Coronary heart disease,allograft replacement of coronary artery
Stable_Angina,12721581000006110,9999999,Coronary heart disease,connection of mammary artery to coronary artery nos
